id,side,polarity,avg_bg,backdrop_ring_mean,corner_path_trusted,contour_idx,mechanism,cost_tier,hole_frac,largest_hole_frac,n_holes,area_frac_frame,circularity,area_ratio,geo_conf,edge_support,enc_r,roi_px,touches_border,max_dip_run_deg,max_spike_run_deg,n_spike_runs,cv_r,solidity,roi_px_,deficit_frac_bglike,deficit_frac_darker,blob_mean,deficit_mean
755631,rev,BIN,32.14,78.95,False,30,attached_artifact,cheap,0.0,0.0,0,0.00529,0.1911,0.2075,0.3138,0.0,132.4,56356,False,91.0,80.0,4,0.5505,0.7138,56356,0.1954,0.1148,63.9638,52.3756
755631,rev,BIN,32.14,78.95,False,73,attached_artifact,cheap,0.0,0.0,0,0.00568,0.0445,0.0324,0.3718,1.0,346.9,362934,False,147.0,48.0,2,1.1541,0.1617,362934,0.102,0.0327,82.1796,85.4786
755631,rev,BIN,32.14,78.95,False,85,sub_coin_noise_blob,cheap,0.0,0.0,0,0.00018,0.315,0.3288,0.5132,1.0,19.5,1364,False,75.0,65.0,3,0.53,0.5939,1364,0.1113,0.0,77.5942,62.5043
755631,rev,BIN,32.14,78.95,False,212,relief_self_segmentation,cheap,0.0,0.0,0,0.00029,0.0717,0.176,0.335,0.2607,33.6,4464,False,66.0,41.0,5,0.4486,0.2823,4464,0.0,0.0,99.7598,94.2142
755631,rev,BIN,32.14,78.95,False,237,low_contrast_coastline,expensive,0.0956,0.0186,20,0.29261,0.3953,0.7916,0.6074,1.0,504.1,1294170,False,0.0,3.0,2,0.0443,0.9606,1294170,0.3175,0.119,101.8806,49.4109
755631,rev,BIN,32.14,78.95,False,250,relief_self_segmentation,cheap,0.0,0.0,0,0.0002,0.439,0.4263,0.3925,0.0851,18.1,1517,False,61.0,30.0,8,0.2685,0.719,1517,0.0,0.0,99.1168,95.7894
755631,rev,BIN,32.14,78.95,False,251,relief_self_segmentation,cheap,0.0,0.0,0,0.00017,0.2933,0.3391,0.371,0.0,18.5,1521,False,72.0,61.0,5,0.3731,0.5887,1521,0.0,0.0,99.136,95.745
755631,rev,BIN,32.14,78.95,False,261,relief_self_segmentation,cheap,0.0,0.0,0,0.00034,0.2703,0.206,0.31,0.2236,33.5,3200,False,90.0,63.0,4,0.5494,0.6217,3200,0.0,0.0,99.4431,96.0759
755631,rev,BIN,32.14,78.95,False,303,relief_self_segmentation,cheap,0.0,0.0,0,0.00025,0.4278,0.3426,0.3253,0.1835,22.6,1620,False,83.0,56.0,5,0.3392,0.748,1620,0.0,0.0,100.6368,96.5452
755631,rev,BIN,32.14,78.95,False,321,relief_self_segmentation,cheap,0.0,0.0,0,0.00016,0.269,0.1885,0.3333,0.0,24.4,1680,False,70.0,34.0,4,0.4441,0.6252,1680,0.0,0.0,101.4706,96.4517
755631,rev,BIN,32.14,78.95,False,322,relief_self_segmentation,cheap,0.0,0.0,0,0.00022,0.2009,0.2947,0.3445,0.0537,22.9,2214,False,43.0,46.0,5,0.3932,0.5005,2214,0.0,0.0,100.5722,95.7402
755631,rev,BIN,32.14,78.95,False,336,relief_self_segmentation,cheap,0.0,0.0,0,0.00018,0.1016,0.0572,0.2413,0.0,46.5,3584,False,86.0,53.0,4,1.3906,0.4589,3584,0.0,0.0,102.5289,97.236
755631,rev,BIN,32.14,78.95,False,344,relief_self_segmentation,cheap,0.0,0.0,0,0.00018,0.1591,0.1629,0.3267,0.0,27.4,2418,False,76.0,83.0,4,0.6344,0.4515,2418,0.0,0.0,101.7031,97.6039
755631,rev,BIN,32.14,78.95,False,368,relief_self_segmentation,cheap,0.0,0.0,0,0.00017,0.143,0.1094,0.2504,0.3987,33.1,2449,False,119.0,73.0,2,0.6841,0.4458,2449,0.0,0.0,102.2396,97.7853
755631,rev,BIN,32.14,78.95,False,397,relief_self_segmentation,cheap,0.0,0.0,0,0.00026,0.1091,0.1078,0.2746,0.0,40.8,4092,False,113.0,43.0,3,0.5525,0.3586,4092,0.0,0.0,100.8291,97.5878
755631,rev,BIN,32.14,78.95,False,411,relief_self_segmentation,cheap,0.0,0.0,0,0.00082,0.041,0.0833,0.3289,0.1545,82.2,21004,True,44.0,43.0,5,0.6373,0.228,21004,0.0,0.0,102.3936,97.364
755631,rev,BIN,32.14,78.95,False,442,relief_self_segmentation,cheap,0.0,0.0,0,0.00057,0.1271,0.2676,0.3641,0.3034,38.4,4292,True,43.0,47.0,4,0.4195,0.4533,4292,0.0,0.0,101.7304,97.7677
755631,rev,BIN,32.14,78.95,False,458,relief_self_segmentation,cheap,0.1409,0.0,0,0.00058,0.0799,0.0934,0.2718,0.0369,65.6,13708,False,111.0,64.0,2,0.6706,0.2989,13708,0.0,0.0,101.3636,98.2491
755631,rev,BIN,32.14,78.95,False,459,multi_object_weld,expensive,0.036,0.004,3,0.13294,0.0215,0.1813,0.3909,0.1246,710.0,1872000,False,98.0,70.0,2,0.3355,0.2403,1872000,0.0695,0.0217,92.3504,86.9235
755631,rev,BIN,32.14,78.95,False,460,relief_self_segmentation,cheap,0.1444,0.0,0,0.00034,0.2891,0.2773,0.3718,0.0,29.0,3162,False,56.0,59.0,4,0.4067,0.5682,3162,0.0,0.0,100.5383,98.4583
755631,rev,BIN,32.14,78.95,False,478,relief_self_segmentation,cheap,0.0,0.0,0,0.00019,0.2805,0.2631,0.316,0.0,22.0,1938,False,46.0,121.0,2,0.8859,0.5878,1938,0.0,0.0,100.9739,98.7615
755631,rev,BIN,32.14,78.95,False,485,relief_self_segmentation,cheap,0.0,0.0,0,0.00027,0.2128,0.1488,0.26,0.135,35.4,3315,False,123.0,94.0,2,1.0236,0.543,3315,0.0,0.0,102.9355,97.4688
755631,rev,BIN,32.14,78.95,False,488,relief_self_segmentation,cheap,0.0,0.0,0,0.00077,0.1074,0.1286,0.2988,0.221,64.1,12240,False,89.0,78.0,2,0.7252,0.3727,12240,0.0,0.0,102.0049,97.6477
755631,rev,BIN,32.14,78.95,False,489,relief_self_segmentation,cheap,0.2044,0.0,0,0.00053,0.1793,0.3304,0.3779,0.2026,33.2,4350,False,47.0,47.0,9,0.3108,0.5485,4350,0.0,0.0,101.5951,96.9543
755631,rev,BIN,32.14,78.95,False,499,relief_self_segmentation,cheap,0.0,0.0,0,0.00019,0.1944,0.3002,0.3572,0.3404,20.7,1400,True,109.0,102.0,5,0.4419,0.5374,1400,0.0,0.0,102.789,97.6634
755631,rev,BIN,32.14,78.95,False,502,relief_self_segmentation,cheap,0.0,0.0,0,0.00051,0.0854,0.1295,0.3319,0.0357,52.1,7198,False,86.0,60.0,3,0.6839,0.4052,7198,0.0,0.0,101.6674,98.2582
755631,rev,BIN,32.14,78.95,False,506,relief_self_segmentation,cheap,0.0,0.0,0,0.00039,0.097,0.0959,0.2828,0.1861,52.9,7488,False,103.0,65.0,4,1.1559,0.3947,7488,0.0,0.0,102.0793,98.1489
755631,rev,BIN,32.14,78.95,False,508,relief_self_segmentation,cheap,0.0,0.0,0,0.00026,0.1745,0.1892,0.2955,0.0,30.8,3552,False,93.0,66.0,2,0.5586,0.4195,3552,0.0,0.0,101.9029,97.8909
755631,rev,BIN,32.14,78.95,False,509,relief_self_segmentation,cheap,0.0923,0.0,0,0.00093,0.0682,0.093,0.3221,0.1871,83.1,16915,False,105.0,88.0,3,0.8487,0.3449,16915,0.0,0.0,102.0945,98.2179
755631,rev,BIN,32.14,78.95,False,511,relief_self_segmentation,cheap,0.0,0.0,0,0.00014,0.2137,0.1392,0.259,0.0,26.5,1600,False,103.0,112.0,2,1.2208,0.5306,1600,0.0,0.0,103.1033,98.0855
755631,rev,BIN,32.14,78.95,False,512,relief_self_segmentation,cheap,0.0,0.0,0,0.00063,0.1305,0.1455,0.2786,0.0721,54.4,8804,False,92.0,90.0,3,0.9731,0.4519,8804,0.0,0.0,100.7145,97.913
755631,rev,BIN,32.14,78.95,False,513,relief_self_segmentation,cheap,0.0,0.0,0,0.00017,0.1621,0.2356,0.3356,0.0,22.5,1890,False,66.0,52.0,5,0.5213,0.451,1890,0.0,0.0,101.692,97.3064
755631,rev,BIN,32.14,78.95,False,534,relief_self_segmentation,cheap,0.0,0.0,0,0.00019,0.4734,0.3548,0.3369,0.0,19.1,855,True,96.0,113.0,3,0.4577,0.8206,855,0.0,0.0,101.2923,97.5567
755631,rev,BIN,32.14,78.95,False,535,relief_self_segmentation,cheap,0.0,0.0,0,0.00028,0.1581,0.2263,0.3081,0.2097,29.2,2806,True,68.0,91.0,3,0.9527,0.3857,2806,0.0,0.0,101.873,98.0192
755631,rev,BIN,32.14,78.95,False,537,relief_self_segmentation,cheap,0.0,0.0,0,0.00035,0.1126,0.093,0.2981,0.2273,51.0,4059,True,103.0,67.0,3,1.125,0.4353,4059,0.0,0.0,101.6353,98.0312
755631,rev,BIN,32.14,78.95,False,543,relief_self_segmentation,cheap,0.0,0.0,0,0.00015,0.2836,0.1394,0.0,0.1071,27.1,1040,True,161.0,146.0,2,0.6329,0.8507,1040,0.0,0.0,102.6306,97.6353
755631,rev,BIN,32.14,78.95,False,545,relief_self_segmentation,cheap,0.0,0.0,0,0.00032,0.1063,0.1794,0.3326,0.0,35.2,3655,True,57.0,65.0,4,0.569,0.3977,3655,0.0,0.0,102.4824,97.9484
755631,rev,BIN,32.14,78.95,False,546,relief_self_segmentation,cheap,0.0,0.0,0,0.00034,0.1169,0.175,0.3122,0.0,36.5,5005,True,95.0,63.0,6,0.8065,0.3261,5005,0.0,0.0,101.1124,98.0291
755632,obv,BIN,31.53,78.94,False,5,sub_coin_noise_blob,cheap,0.0,0.0,0,0.00042,0.2181,0.2785,0.3326,0.0,32.3,3844,False,50.0,67.0,4,0.5182,0.5483,3844,0.0209,0.0,66.5509,60.6776
755632,obv,BIN,31.53,78.94,False,7,relief_self_segmentation,cheap,0.0,0.0,0,0.00034,0.1396,0.0757,0.4023,1.0,55.6,8060,False,57.0,89.0,4,1.9845,0.6043,8060,0.2555,0.1377,113.5219,72.9016
755632,obv,BIN,31.53,78.94,False,22,sub_coin_noise_blob,cheap,0.0,0.0,0,0.00131,0.1527,0.1606,0.2763,0.0,74.9,17808,False,96.0,80.0,2,1.2406,0.5486,17808,0.1422,0.0468,77.1726,63.3011
755632,obv,BIN,31.53,78.94,False,26,sub_coin_noise_blob,cheap,0.0,0.0,0,0.00031,0.4378,0.3344,0.3375,0.0,25.0,2240,False,89.0,66.0,3,0.4235,0.7808,2240,0.0,0.0,82.9735,79.1886
755632,obv,BIN,31.53,78.94,False,38,relief_self_segmentation,cheap,0.0,0.0,0,0.00025,0.0931,0.1223,0.3072,0.0,37.7,4005,False,72.0,60.0,3,0.6137,0.3335,4005,0.0,0.0,87.2827,80.7875
755632,obv,BIN,31.53,78.94,False,45,relief_self_segmentation,cheap,0.0,0.0,0,0.00057,0.124,0.2938,0.3726,0.0,36.7,5325,False,37.0,56.0,4,0.3129,0.5056,5325,0.0,0.0,88.6636,84.5225
755632,obv,BIN,31.53,78.94,False,85,relief_self_segmentation,cheap,0.0146,0.0,0,0.00434,0.0724,0.1318,0.3504,0.0,150.4,70914,False,114.0,94.0,2,0.9908,0.4524,70914,0.1156,0.0183,92.4677,81.2531
755632,obv,BIN,31.53,78.94,False,105,unclassified_ragged,expensive,0.3293,0.0885,35,0.29271,0.1569,0.8138,0.6173,0.9998,497.3,1288980,False,0.0,0.0,0,0.0484,0.9028,1288980,0.4217,0.134,115.3488,42.4831
755632,obv,BIN,31.53,78.94,False,142,relief_self_segmentation,expensive,0.0291,0.0,0,0.03305,0.0216,0.0719,0.3714,0.0835,562.1,1273998,False,115.0,59.0,2,0.5137,0.1417,1273998,0.1165,0.0293,93.1951,100.7461
755632,obv,BIN,31.53,78.94,False,155,relief_self_segmentation,cheap,0.0,0.0,0,0.0002,0.1195,0.1113,0.3012,0.2541,35.0,3440,False,96.0,87.0,2,1.1987,0.3719,3440,0.0,0.0,103.0096,96.7697
755632,rev,BIN,31.72,78.95,False,35,relief_self_segmentation,cheap,0.0,0.0,0,0.0005,0.0583,0.0306,0.3886,1.0,106.0,17340,False,155.0,48.0,2,2.1957,0.2986,17340,0.1431,0.0045,120.1472,77.8142
755632,rev,BIN,31.72,78.95,False,66,relief_self_segmentation,cheap,0.0,0.0,0,0.00021,0.1312,0.18,0.3402,0.0,28.3,2925,False,83.0,102.0,3,0.7752,0.3706,2925,0.0,0.0,95.5185,90.8527
755632,rev,BIN,31.72,78.95,False,104,relief_self_segmentation,cheap,0.0,0.0,0,0.00033,0.1229,0.2109,0.3575,0.0,32.8,3933,False,63.0,63.0,4,0.5092,0.4079,3933,0.0,0.0,97.9614,94.4048
755632,rev,BIN,31.72,78.95,False,113,relief_self_segmentation,cheap,0.0,0.0,0,0.00078,0.1664,0.2021,0.3942,0.0,51.4,9200,False,71.0,63.0,3,0.5609,0.5014,9200,0.128,0.0016,96.4741,77.2664
755632,rev,BIN,31.72,78.95,False,130,relief_self_segmentation,cheap,0.0,0.0,0,0.0012,0.1314,0.1863,0.4341,0.1862,66.6,14694,False,39.0,37.0,5,0.4733,0.5066,14694,0.0464,0.004,98.0424,89.7184
755634,obv,BIN,32.99,78.94,False,37,attached_artifact,cheap,0.0,0.0,0,0.00534,0.1844,0.2052,0.4121,0.0,133.7,59860,False,89.0,71.0,3,0.5177,0.6688,59860,0.1338,0.0605,65.0899,62.3882
755634,obv,BIN,32.99,78.94,False,46,sub_coin_noise_blob,cheap,0.0,0.0,0,0.00045,0.1252,0.199,0.3495,0.0,39.4,4680,False,64.0,47.0,4,0.431,0.4473,4680,0.0,0.0,72.1283,68.9027
755634,obv,BIN,32.99,78.94,False,142,relief_self_segmentation,cheap,0.0934,0.0,0,0.00076,0.13,0.2607,0.3154,0.0,44.7,7387,True,68.0,91.0,4,0.4852,0.4451,7387,0.0,0.0,90.7348,89.1141
755634,obv,BIN,32.99,78.94,False,144,relief_self_segmentation,cheap,0.0,0.0,0,0.00015,0.1298,0.1508,0.3078,0.0,26.0,1995,True,87.0,88.0,5,0.5839,0.3924,1995,0.0,0.0,92.4635,89.4112
755634,obv,BIN,32.99,78.94,False,148,relief_self_segmentation,cheap,0.0,0.0,0,0.00015,0.2878,0.2973,0.308,0.0,18.6,1200,True,77.0,119.0,2,0.7846,0.5485,1200,0.0,0.0,93.2261,89.9522
755634,obv,BIN,32.99,78.94,False,158,relief_self_segmentation,cheap,0.1282,0.0,0,0.00053,0.2716,0.2381,0.3288,0.0,39.1,4823,False,62.0,35.0,4,0.4399,0.6232,4823,0.0,0.0,93.7556,90.6174
755634,obv,BIN,32.99,78.94,False,163,relief_self_segmentation,cheap,0.0,0.0,0,0.00014,0.423,0.3542,0.3347,0.0,16.8,936,True,81.0,75.0,6,0.6387,0.7296,936,0.0,0.0,96.1011,90.7951
755634,obv,BIN,32.99,78.94,False,186,non_circular_flan,expensive,0.1031,0.0197,34,0.66454,0.0685,0.5982,0.4112,0.2826,873.9,2151000,True,15.0,168.0,3,0.3179,0.8721,2151000,0.0945,0.0362,90.4787,67.0229
755634,rev,BIN,32.71,78.95,False,78,relief_self_segmentation,cheap,0.1103,0.0,0,0.00057,0.3145,0.2509,0.413,1.0,39.6,5073,False,90.0,76.0,2,0.5396,0.6728,5073,0.0544,0.0,95.6542,76.9835
755634,rev,BIN,32.71,78.95,False,97,relief_self_segmentation,cheap,0.0,0.0,0,0.00063,0.0936,0.2674,0.3502,0.0,40.3,6734,False,33.0,35.0,6,0.3071,0.4008,6734,0.0,0.0,95.8943,91.751
755634,rev,BIN,32.71,78.95,False,99,relief_self_segmentation,cheap,0.0,0.0,0,0.00108,0.1369,0.3738,0.3651,0.0,44.6,8352,False,27.0,24.0,5,0.1989,0.5141,8352,0.0,0.0,94.277,90.7072
755634,rev,BIN,32.71,78.95,False,101,relief_self_segmentation,cheap,0.0,0.0,0,0.00014,0.1188,0.0936,0.4323,1.0,31.9,3180,False,120.0,47.0,2,1.1105,0.3612,3180,0.0521,0.0,101.1223,70.9422
755634,rev,BIN,32.71,78.95,False,114,relief_self_segmentation,cheap,0.0,0.0,0,0.00016,0.3059,0.2168,0.31,0.0192,22.6,1404,False,80.0,66.0,2,0.5998,0.6439,1404,0.0,0.0,98.403,91.6213
755634,rev,BIN,32.71,78.95,False,131,relief_self_segmentation,cheap,0.0,0.0,0,0.00019,0.1952,0.1617,0.438,1.0,28.4,2881,False,109.0,46.0,4,0.6395,0.4412,2881,0.0359,0.0,105.8598,69.813
755634,rev,BIN,32.71,78.95,False,220,non_circular_flan,expensive,0.195,0.0153,53,0.32074,0.0858,0.7536,0.5835,0.7812,541.0,1485792,False,7.0,27.0,5,0.0915,0.8477,1485792,0.1273,0.0267,97.3231,72.5504
755634,rev,BIN,32.71,78.95,False,235,relief_self_segmentation,cheap,0.0,0.0,0,0.00018,0.1131,0.0892,0.2546,0.0,37.7,3432,False,131.0,72.0,2,1.8816,0.3963,3432,0.0,0.0,102.8327,96.3834
755634,rev,BIN,32.71,78.95,False,250,relief_self_segmentation,cheap,0.0,0.0,0,0.00028,0.0984,0.0943,0.2911,0.1561,45.6,5610,False,98.0,36.0,5,0.8195,0.3763,5610,0.0,0.0,102.4082,97.073
755635,obv,BIN,30.53,78.94,False,12,sub_coin_noise_blob,cheap,0.0,0.0,0,0.00035,0.1504,0.0775,0.3699,0.9641,55.8,6450,False,59.0,59.0,3,1.7139,0.706,6450,0.2972,0.1873,69.3839,50.9289
755635,obv,BIN,30.53,78.94,False,14,sub_coin_noise_blob,cheap,0.0,0.0,0,0.00078,0.2833,0.2776,0.3392,0.0,44.0,7084,False,51.0,102.0,2,0.7074,0.7045,7084,0.1833,0.0353,65.0089,53.3696
755635,obv,BIN,30.53,78.94,False,15,sub_coin_noise_blob,cheap,0.0,0.0,0,0.00192,0.2492,0.2115,0.3579,0.0,78.9,18759,False,56.0,84.0,2,0.6065,0.6853,18759,0.1332,0.0753,65.3088,53.2016
755635,obv,BIN,30.53,78.94,False,38,sub_coin_noise_blob,cheap,0.0,0.0,0,0.00023,0.2332,0.1137,0.3751,1.0,37.6,4180,False,103.0,79.0,2,1.4813,0.8078,4180,0.3982,0.1409,80.2273,44.0904
755635,obv,BIN,30.53,78.94,False,59,relief_self_segmentation,cheap,0.0,0.0,0,0.00014,0.0598,0.0282,0.3433,1.0,58.6,6762,False,124.0,88.0,2,5.7444,0.4736,6762,0.2717,0.069,90.905,55.4457
755635,obv,BIN,30.53,78.94,False,250,relief_self_segmentation,cheap,0.0,0.0,0,0.00015,0.18,0.2214,0.3212,0.1667,21.4,1681,False,85.0,46.0,4,0.3397,0.4414,1681,0.0,0.0,100.6903,97.1429
755635,obv,BIN,30.53,78.94,False,303,multi_object_weld,expensive,0.0241,0.0,0,0.10864,0.0237,0.1774,0.3882,0.2097,648.9,1784135,False,78.0,62.0,3,0.3178,0.2207,1784135,0.1205,0.0419,90.551,80.4581
755635,rev,BIN,30.93,78.95,False,12,sub_coin_noise_blob,cheap,0.0,0.0,0,0.00127,0.1894,0.1929,0.346,0.0,67.2,15100,False,86.0,80.0,2,0.5753,0.6118,15100,0.2203,0.133,65.3953,47.1246
755635,rev,BIN,30.93,78.95,False,13,sub_coin_noise_blob,cheap,0.0,0.0,0,0.00138,0.156,0.1291,0.3417,0.0,85.6,20976,False,71.0,80.0,3,0.8389,0.5907,20976,0.1603,0.076,64.8121,54.1543
755635,rev,BIN,30.93,78.95,False,36,sub_coin_noise_blob,cheap,0.0,0.0,0,0.00311,0.2279,0.27,0.3956,0.0,88.9,27300,False,69.0,53.0,3,0.4763,0.6913,27300,0.1601,0.0213,76.209,63.4403
755635,rev,BIN,30.93,78.95,False,37,sub_coin_noise_blob,cheap,0.0,0.0,0,0.00355,0.2092,0.2751,0.3974,0.0,94.2,32864,False,80.0,67.0,4,0.5745,0.6724,32864,0.1714,0.0201,75.7986,64.3032
755635,rev,BIN,30.93,78.95,False,43,sub_coin_noise_blob,cheap,0.0,0.0,0,0.00034,0.5303,0.3884,0.3616,0.0,24.4,2052,False,66.0,56.0,2,0.3278,0.8291,2052,0.0,0.0,83.1543,78.8022
755635,rev,BIN,30.93,78.95,False,44,sub_coin_noise_blob,cheap,0.0,0.0,0,0.00042,0.3335,0.3268,0.3498,0.0,29.8,3036,False,86.0,114.0,2,0.5596,0.6639,3036,0.0,0.0,83.1648,78.8795
755635,rev,BIN,30.93,78.95,False,79,relief_self_segmentation,cheap,0.0,0.0,0,0.00029,0.2088,0.2565,0.3723,0.0,28.0,3283,False,37.0,68.0,4,0.3804,0.505,3283,0.0,0.0,90.1423,86.3745
755635,rev,BIN,30.93,78.95,False,81,relief_self_segmentation,cheap,0.0,0.0,0,0.00018,0.1268,0.1581,0.3573,0.0,28.1,2814,False,44.0,40.0,4,0.5991,0.3772,2814,0.0,0.0,91.6667,86.5321
755635,rev,BIN,30.93,78.95,False,95,relief_self_segmentation,cheap,0.0,0.0,0,0.00025,0.2656,0.2329,0.3213,0.0,26.9,3000,False,39.0,93.0,2,1.0869,0.6065,3000,0.0,0.0,92.1608,88.3938
755635,rev,BIN,30.93,78.95,False,107,relief_self_segmentation,cheap,0.0,0.0,0,0.00016,0.2424,0.2541,0.3152,0.0727,20.6,1960,False,99.0,71.0,2,0.6517,0.5149,1960,0.0,0.0,93.5838,89.9609
755635,rev,BIN,30.93,78.95,False,137,relief_self_segmentation,cheap,0.0828,0.0,0,0.00422,0.1114,0.2909,0.4066,0.0201,99.8,43316,False,42.0,39.0,4,0.3683,0.521,43316,0.0609,0.0027,93.2945,85.1805
755635,rev,BIN,30.93,78.95,False,147,relief_self_segmentation,cheap,0.0,0.0,0,0.00018,0.2482,0.1407,0.4214,1.0,29.7,2622,False,67.0,82.0,3,0.7812,0.6582,2622,0.2087,0.0636,102.0647,60.0265
755635,rev,BIN,30.93,78.95,False,287,relief_self_segmentation,cheap,0.0,0.0,0,0.00015,0.1246,0.0673,0.2405,0.0,38.6,2970,False,113.0,76.0,4,1.8048,0.4918,2970,0.0,0.0,104.5584,97.0841
755635,rev,BIN,30.93,78.95,False,304,multi_object_weld,expensive,0.0496,0.0063,2,0.05593,0.0367,0.1317,0.3876,0.2458,540.5,965461,False,128.0,56.0,3,0.6225,0.3447,965461,0.0555,0.0136,94.8586,95.4163
755636,obv,BIN,31.66,78.94,False,12,sub_coin_noise_blob,cheap,0.0,0.0,0,0.00218,0.3017,0.2476,0.3637,0.0,77.9,18810,False,53.0,79.0,2,0.6138,0.7757,18810,0.1841,0.1128,64.5642,49.4339
755636,obv,BIN,31.66,78.94,False,16,sub_coin_noise_blob,cheap,0.0,0.0,0,0.00284,0.1252,0.1568,0.3171,0.0,111.6,41125,False,112.0,46.0,10,0.502,0.5661,41125,0.1829,0.1096,64.4487,53.7138
755636,obv,BIN,31.66,78.94,False,177,relief_self_segmentation,cheap,0.0,0.0,0,0.00017,0.3389,0.3315,0.5266,1.0,18.6,1419,False,43.0,54.0,4,0.3776,0.6471,1419,0.3317,0.1997,88.7248,42.8663
755636,obv,BIN,31.66,78.94,False,240,low_contrast_coastline,expensive,0.1864,0.047,35,0.28723,0.1589,0.8141,0.6106,1.0,492.5,1286958,False,1.0,0.0,0,0.0506,0.9164,1286958,0.2859,0.1318,90.9279,46.9449
755636,obv,BIN,31.66,78.94,False,395,multi_object_weld,expensive,0.0391,0.0043,2,0.11765,0.0225,0.1888,0.3854,0.2226,654.5,1777256,False,114.0,60.0,5,0.3339,0.2372,1777256,0.1053,0.0349,90.851,80.2506
755636,obv,BIN,31.66,78.94,False,490,relief_self_segmentation,cheap,0.0,0.0,0,0.00018,0.2536,0.1717,0.3265,0.4322,26.5,1728,False,82.0,83.0,3,0.7679,0.6259,1728,0.0,0.0,104.3257,96.8481
755636,obv,BIN,31.66,78.94,False,504,relief_self_segmentation,cheap,0.0,0.0,0,0.0002,0.1168,0.1345,0.3286,0.6223,32.0,2772,False,77.0,74.0,4,0.4671,0.4307,2772,0.0,0.0,105.5841,97.4653
755636,rev,BIN,32.63,78.95,False,15,sub_coin_noise_blob,cheap,0.0144,0.0,0,0.00405,0.2273,0.1899,0.3123,0.0,121.0,44255,False,88.0,96.0,2,0.5908,0.7185,44255,0.1683,0.1079,64.1178,57.8494
755636,rev,BIN,32.63,78.95,False,25,sub_coin_noise_blob,cheap,0.0138,0.0,0,0.00447,0.1311,0.1505,0.3282,0.0,142.9,61544,False,103.0,47.0,6,0.6287,0.6367,61544,0.1399,0.084,65.4207,58.464
755636,rev,BIN,32.63,78.95,False,57,attached_artifact,cheap,0.0,0.0,0,0.00771,0.159,0.2089,0.3255,0.0,159.3,74160,False,99.0,67.0,4,0.5018,0.6817,74160,0.11,0.0263,76.3082,70.1597
755636,rev,BIN,32.63,78.95,False,130,relief_self_segmentation,cheap,0.0,0.0,0,0.00016,0.2396,0.1881,0.2788,0.0,24.0,1539,False,87.0,84.0,4,0.6068,0.567,1539,0.0,0.0,96.7168,92.5118
755636,rev,BIN,32.63,78.95,False,158,relief_self_segmentation,cheap,0.0,0.0,0,0.00017,0.134,0.0839,0.2419,0.0,37.8,3741,False,113.0,80.0,2,0.9853,0.4712,3741,0.0,0.0,98.8537,93.7484
755636,rev,BIN,32.63,78.95,False,172,relief_self_segmentation,cheap,0.0,0.0,0,0.00029,0.0717,0.176,0.335,0.2607,33.6,4464,False,66.0,41.0,5,0.4486,0.2823,4464,0.0,0.0,99.7598,94.2142
755636,rev,BIN,32.63,78.95,False,184,relief_self_segmentation,cheap,0.0,0.0,0,0.00025,0.087,0.151,0.3413,0.0,33.9,3713,False,73.0,52.0,4,0.713,0.3351,3713,0.0,0.0,99.5678,94.7044
755636,rev,BIN,32.63,78.95,False,207,relief_self_segmentation,cheap,0.0,0.0,0,0.0002,0.4531,0.4529,0.3931,0.087,17.3,1369,False,71.0,26.0,7,0.2573,0.7284,1369,0.0,0.0,99.1419,96.1724
755636,rev,BIN,32.63,78.95,False,208,relief_self_segmentation,cheap,0.0,0.0,0,0.00017,0.2932,0.3456,0.3727,0.0,18.2,1521,False,73.0,62.0,7,0.3737,0.5869,1521,0.0,0.0,99.1349,95.7559
755636,rev,BIN,32.63,78.95,False,218,relief_self_segmentation,cheap,0.0,0.0,0,0.00034,0.2703,0.206,0.31,0.2236,33.5,3200,False,90.0,63.0,4,0.5494,0.6217,3200,0.0,0.0,99.4431,96.0759
755636,rev,BIN,32.63,78.95,False,261,relief_self_segmentation,cheap,0.0,0.0,0,0.00025,0.4278,0.3426,0.3253,0.1835,22.6,1620,False,83.0,56.0,5,0.3392,0.748,1620,0.0,0.0,100.6368,96.5452
755636,rev,BIN,32.63,78.95,False,279,relief_self_segmentation,cheap,0.0,0.0,0,0.00016,0.269,0.1885,0.3333,0.0,24.4,1680,False,70.0,34.0,4,0.4441,0.6252,1680,0.0,0.0,101.4706,96.4517
755636,rev,BIN,32.63,78.95,False,280,relief_self_segmentation,cheap,0.0,0.0,0,0.00022,0.2009,0.2947,0.3445,0.0537,22.9,2214,False,43.0,46.0,5,0.3932,0.5005,2214,0.0,0.0,100.5722,95.7402
755636,rev,BIN,32.63,78.95,False,294,relief_self_segmentation,cheap,0.0,0.0,0,0.00018,0.1016,0.0572,0.2413,0.0,46.5,3584,False,86.0,53.0,4,1.3906,0.4589,3584,0.0,0.0,102.5289,97.236
755636,rev,BIN,32.63,78.95,False,302,relief_self_segmentation,cheap,0.0,0.0,0,0.00018,0.1591,0.1629,0.3267,0.0,27.4,2418,False,76.0,83.0,4,0.6344,0.4515,2418,0.0,0.0,101.7031,97.6039
755636,rev,BIN,32.63,78.95,False,327,relief_self_segmentation,cheap,0.0,0.0,0,0.00017,0.143,0.1094,0.2504,0.3987,33.1,2449,False,119.0,73.0,2,0.6841,0.4458,2449,0.0,0.0,102.2396,97.7853
